value,proposed,result
46002, 18400.8, 0
23005, 4601.0, 0
26762, 18733.4, 1
46751, 23375.5, 1
97566, 68296.2, 1
54849, 32909.4, 0
44063, 13218.9, 0
83156, 24946.8, 0
93922, 18784.4, 0
95679, 19135.8, 0
41230, 12369.0, 0
29447, 8834.1, 1
46351, 27810.6, 0
49555, 34688.5, 1
71526, 21457.8, 0
27627, 8288.1, 1
42167, 12650.1, 1
81427, 48856.2, 1
48586, 14575.8, 1
93393, 37357.2, 1
48405, 33883.5, 1
77084, 23125.2, 0
18062, 5418.6, 0
31997, 22397.9, 1
14489, 4346.7, 0
72930, 36465.0, 0
96417, 19283.4, 0
66658, 19997.4, 0
50036, 10007.2, 0
11515, 2303.0, 0
23880, 14328.0, 0
30767, 18460.2, 1
81808, 32723.2, 0
70596, 28238.4, 0
68208, 20462.4, 0
59561, 17868.3, 0
8370, 2511.0, 0
3789, 1136.7, 0
10578, 6346.8, 0
47406, 28443.6, 0
15485, 4645.5, 1
48085, 9617.0, 0
98056, 29416.8, 1
6105, 1831.5, 0
83216, 24964.8, 0
5299, 1059.8, 0
60447, 12089.4, 0
82443, 24732.9, 0
26759, 5351.8, 0
38851, 11655.3, 1
97800, 29340.0, 0
95572, 47786.0, 0
50456, 35319.2, 0
59772, 35863.2, 1
13415, 2683.0, 0
70995, 14199.0, 0
44709, 13412.7, 0
84635, 25390.5, 0
80021, 40010.5, 1
36759, 11027.7, 0
13555, 4066.5, 0
55286, 22114.4, 0
30587, 9176.1, 0
62992, 18897.6, 0
88143, 26442.9, 0
69578, 20873.4, 1
4785, 1435.5, 0
55928, 22371.2, 0
46134, 13840.2, 0
98397, 29519.1, 0
59161, 29580.5, 0
83314, 41657.0, 0
65291, 19587.3, 0
25550, 17885.0, 0
50932, 15279.6, 0
91312, 18262.4, 0
18173, 5451.9, 0
47319, 28391.4, 1
61429, 30714.5, 0
44061, 13218.3, 0
56523, 22609.2, 0
33698, 13479.2, 0
5240, 1572.0, 0
15127, 6050.8, 0
23208, 16245.6, 1
98133, 68693.1, 0
53503, 16050.9, 0
79533, 47719.8, 1
94480, 28344.0, 0
52718, 31630.8, 0
41329, 24797.4, 1
20595, 6178.5, 0
86885, 26065.5, 0
89832, 44916.0, 0
31143, 12457.2, 1
39062, 15624.8, 1
59444, 29722.0, 1
71102, 21330.6, 0
54809, 16442.7, 0
2760, 828.0, 1
42509, 8501.8, 0
58663, 17598.9, 1
79847, 23954.1, 0
87965, 35186.0, 0
63543, 12708.6, 0
96080, 57648.0, 1
36683, 11004.9, 0
82076, 24622.8, 0
32130, 6426.0, 0
42679, 29875.3, 1
35982, 10794.6, 0
54719, 16415.7, 1
55267, 16580.1, 0
41736, 12520.8, 1
31942, 9582.6, 0
36499, 14599.6, 0
41712, 12513.6, 1
83421, 33368.4, 0
64007, 38404.2, 0
8906, 2671.8, 1
78274, 39137.0, 1
10347, 4138.8, 0
64433, 12886.6, 0
81846, 24553.8, 0
11837, 3551.1, 0
92688, 55612.8, 0
59298, 29649.0, 0
55354, 33212.4, 0
72056, 21616.8, 0
36819, 7363.8, 0
39746, 7949.2, 1
49623, 29773.8, 0
45244, 22622.0, 0
36840, 7368.0, 0
47718, 28630.8, 0
70614, 14122.8, 0
97026, 29107.8, 0
5320, 3724.0, 1
99052, 29715.6, 0
38906, 11671.8, 0
5546, 3882.2, 1
67310, 40386.0, 0
25080, 7524.0, 0
40286, 12085.8, 0
14630, 10241.0, 0
63275, 25310.0, 1
26638, 15982.8, 0
70349, 21104.7, 1
61689, 12337.8, 1
89832, 26949.6, 0
50663, 15198.9, 0
99083, 29724.9, 0
13760, 4128.0, 0
8557, 1711.4, 0
27033, 8109.9, 0
92760, 46380.0, 0
15402, 4620.6, 1
36270, 10881.0, 0
94942, 28482.6, 0
15580, 4674.0, 0
5379, 2689.5, 1
55730, 11146.0, 0
84495, 25348.5, 0
27650, 16590.0, 0
98161, 68712.7, 1
63019, 18905.7, 0
74262, 14852.4, 1
89501, 26850.3, 0
59055, 11811.0, 0
1219, 365.7, 1
65624, 19687.2, 1
7021, 4914.7, 1
60449, 36269.4, 1
63117, 37870.2, 1
14467, 4340.1, 0
37526, 11257.8, 0
7216, 3608.0, 0
99595, 29878.5, 0
22401, 6720.3, 1
92993, 37197.2, 0
37422, 18711.0, 0
19563, 5868.9, 0
11723, 4689.2, 0
77495, 15499.0, 0
42318, 29622.6, 0
81010, 56707.0, 0
21260, 12756.0, 1
25149, 7544.7, 0
15583, 9349.8, 0
37202, 7440.4, 0
51565, 20626.0, 0
11934, 4773.6, 0
87791, 26337.3, 0
39720, 7944.0, 0
51714, 20685.6, 1
34791, 13916.4, 0
24898, 4979.6, 0
25015, 17510.5, 0
33193, 6638.6, 0
98372, 29511.6, 1
53563, 21425.2, 1
62610, 12522.0, 0
90298, 63208.6, 1
81102, 24330.6, 1
36802, 7360.4, 0
54510, 10902.0, 1
47551, 28530.6, 0
31791, 12716.4, 1
41187, 12356.1, 0
45340, 27204.0, 0
15320, 4596.0, 0
30082, 12032.8, 0
6303, 1890.9, 0
43165, 21582.5, 0
26167, 10466.8, 1
67831, 20349.3, 1
64514, 19354.2, 0
99974, 49987.0, 0
39339, 23603.4, 1
4520, 1356.0, 0
52610, 15783.0, 0
92796, 27838.8, 0
23278, 11639.0, 0
68537, 20561.1, 0
27107, 8132.1, 0
84276, 50565.6, 0
92804, 27841.2, 0
87400, 61180.0, 0
39936, 11980.8, 0
58397, 11679.4, 1
95649, 28694.7, 0
92100, 27630.0, 0
71427, 21428.1, 1
21791, 4358.2, 0
12946, 3883.8, 1
1741, 522.3, 0
98752, 19750.4, 0
17756, 8878.0, 1
21547, 6464.1, 1
51414, 10282.8, 0
68351, 13670.2, 0
23724, 11862.0, 0
68228, 20468.4, 1
54842, 16452.6, 0
63218, 37930.8, 1
77364, 15472.8, 0
48909, 9781.8, 0
43132, 25879.2, 0
52795, 31677.0, 0
76990, 23097.0, 1
90021, 36008.4, 0
38269, 26788.3, 1
10631, 3189.3, 0
90117, 27035.1, 0
19073, 3814.6, 0
42796, 8559.2, 1
92577, 37030.8, 0
45177, 13553.1, 0
78143, 54700.1, 1
59333, 17799.9, 0
68326, 20497.8, 0
23113, 16179.1, 0
5053, 2526.5, 0
13118, 9182.6, 0
59122, 17736.6, 0
18357, 11014.2, 0
24390, 14634.0, 1
43566, 26139.6, 0
28530, 17118.0, 1
10619, 3185.7, 0
8759, 2627.7, 0
53554, 10710.8, 0
95539, 66877.3, 0
80511, 40255.5, 0
93281, 65296.7, 1
46064, 13819.2, 1
31492, 9447.6, 1
81974, 24592.2, 1
62900, 31450.0, 0
31695, 9508.5, 1
69629, 20888.7, 0
64325, 19297.5, 1
81162, 40581.0, 1
13734, 9613.8, 1
71571, 21471.3, 0
34930, 6986.0, 0
18315, 5494.5, 0
64375, 19312.5, 0
12820, 2564.0, 0
72401, 36200.5, 1
10499, 2099.8, 0
9713, 1942.6, 0
84797, 25439.1, 0
58978, 41284.6, 1
37995, 11398.5, 0
6036, 1207.2, 0
23736, 16615.2, 1
23181, 6954.3, 1
29745, 8923.5, 0
87280, 17456.0, 0
5966, 4176.2, 1
85043, 25512.9, 0
19458, 11674.8, 0
97342, 19468.4, 0
42983, 8596.6, 0
71514, 14302.8, 0
34339, 10301.7, 0
10244, 3073.2, 1
30777, 9233.1, 0
9858, 2957.4, 0
13907, 4172.1, 0
7777, 3888.5, 1
5411, 1623.3, 0
66981, 20094.3, 0
91864, 64304.8, 0
97558, 19511.6, 0
95468, 66827.6, 1
12179, 2435.8, 0
77634, 54343.8, 1
71822, 43093.2, 0
92611, 64827.7, 0
34853, 20911.8, 0
19379, 7751.6, 1
37526, 11257.8, 0
77158, 30863.2, 1
62351, 43645.7, 1
40555, 12166.5, 0
41463, 12438.9, 0
82286, 32914.4, 0
61068, 18320.4, 0
99097, 39638.8, 1
80446, 16089.2, 0
89159, 17831.8, 0
17540, 5262.0, 1
16877, 5063.1, 1
26068, 7820.4, 0
84402, 16880.4, 0
12254, 6127.0, 0
33286, 19971.6, 0
84741, 42370.5, 1
68277, 20483.1, 1
80641, 24192.3, 1
28796, 5759.2, 0
17458, 3491.6, 0
33029, 13211.6, 0
53249, 21299.6, 0
17093, 11965.1, 1
54861, 16458.3, 0
46392, 13917.6, 0
19793, 3958.6, 0
92996, 18599.2, 0
97697, 29309.1, 0
7597, 5317.9, 1
93963, 46981.5, 0
45395, 13618.5, 0
40353, 16141.2, 1
57842, 23136.8, 0
8269, 4961.4, 0
94406, 28321.8, 0
44388, 31071.6, 1
91689, 27506.7, 0
21921, 4384.2, 0
57197, 17159.1, 0
43463, 13038.9, 0
20968, 12580.8, 0
21628, 10814.0, 0
8337, 2501.1, 0
3765, 1129.5, 0
92404, 55442.4, 0
76435, 22930.5, 0
61192, 36715.2, 0
86153, 43076.5, 1
88605, 26581.5, 0
81542, 48925.2, 0
81645, 16329.0, 0
79762, 23928.6, 0
57410, 17223.0, 0
46441, 13932.3, 1
17635, 7054.0, 0
82480, 57736.0, 0
40595, 20297.5, 0
33430, 13372.0, 0
3595, 719.0, 0
57923, 17376.9, 1
85906, 25771.8, 0
76915, 15383.0, 0
99356, 49678.0, 0
52138, 10427.6, 0
93182, 18636.4, 0
52971, 37079.7, 1
60944, 36566.4, 0
81005, 24301.5, 0
73948, 22184.4, 0
50354, 15106.2, 0
67074, 20122.2, 0
54360, 21744.0, 0
72845, 14569.0, 1
3842, 1152.6, 0
11454, 3436.2, 1
88360, 53016.0, 0
55210, 33126.0, 1
33360, 10008.0, 0
74897, 37448.5, 0
65024, 13004.8, 1
41325, 12397.5, 0
6429, 3214.5, 0
19081, 3816.2, 0
86612, 51967.2, 0
5809, 2904.5, 0
10837, 3251.1, 0
15179, 6071.6, 0
57362, 28681.0, 1
42050, 21025.0, 1
83652, 25095.6, 0
78226, 23467.8, 0
43734, 21867.0, 0
94347, 28304.1, 1
88819, 62173.3, 0
35127, 7025.4, 0
97296, 58377.6, 0
82619, 41309.5, 0
91999, 27599.7, 1
67928, 20378.4, 0
55818, 33490.8, 0
37250, 26075.0, 1
23344, 14006.4, 0
56340, 22536.0, 0
24012, 9604.8, 0
87449, 26234.7, 0
4650, 930.0, 0
32678, 9803.4, 0
8520, 4260.0, 0
15497, 3099.4, 0
71481, 21444.3, 0
6750, 2025.0, 0
47121, 23560.5, 1
1997, 599.1, 0
44062, 17624.8, 0
74954, 14990.8, 0
27582, 13791.0, 1
43641, 26184.6, 1
92080, 27624.0, 0
86027, 25808.1, 0
19289, 7715.6, 0
20663, 4132.6, 0
51880, 15564.0, 0
33274, 9982.2, 0
19543, 5862.9, 0
81809, 24542.7, 0
86615, 43307.5, 0
22385, 8954.0, 0
96708, 48354.0, 1
36492, 7298.4, 0
11817, 3545.1, 0
18209, 3641.8, 0
57795, 28897.5, 1
40639, 12191.7, 1
10761, 5380.5, 0
17679, 3535.8, 0
11059, 2211.8, 0
38725, 15490.0, 0
51844, 15553.2, 0
38187, 11456.1, 1
72124, 14424.8, 0
7900, 2370.0, 0
47983, 23991.5, 1
6479, 4535.3, 0
29476, 11790.4, 0
89912, 53947.2, 0
28718, 5743.6, 0
94811, 28443.3, 0
2077, 415.4, 0
34744, 13897.6, 1
29564, 8869.2, 0
52083, 15624.9, 0
12371, 8659.7, 0
16024, 4807.2, 0
1841, 552.3, 0
6886, 2754.4, 1
80507, 48304.2, 0
81878, 24563.4, 0
7406, 3703.0, 0
92517, 27755.1, 0
27956, 5591.2, 0
3439, 1719.5, 1
95216, 66651.2, 1
73311, 43986.6, 0
75440, 22632.0, 0
82093, 24627.9, 0
13579, 2715.8, 0
32815, 6563.0, 0
16724, 11706.8, 1
5831, 1166.2, 0
47548, 14264.4, 1
53332, 21332.8, 1
17686, 7074.4, 0
34523, 17261.5, 1
16585, 4975.5, 0
44742, 22371.0, 0
63842, 38305.2, 1
20398, 6119.4, 0
3207, 962.1, 0
11854, 3556.2, 0
86840, 43420.0, 0
88391, 26517.3, 0
37358, 14943.2, 0
59092, 17727.6, 1
57691, 40383.7, 0
36664, 10999.2, 0
59929, 23971.6, 1
85323, 25596.9, 0
46240, 13872.0, 0
28806, 8641.8, 0
67144, 13428.8, 0
40345, 8069.0, 0
76571, 15314.2, 0
14534, 2906.8, 0
71628, 14325.6, 0
69564, 20869.2, 0
53625, 16087.5, 0
27212, 5442.4, 1
15979, 4793.7, 1
65310, 19593.0, 0
95372, 38148.8, 1
36975, 7395.0, 0
50203, 15060.9, 0
68951, 20685.3, 1
65715, 13143.0, 0
82703, 16540.6, 0
12017, 8411.9, 1
49726, 14917.8, 0
91092, 54655.2, 1
3984, 796.8, 0
11165, 2233.0, 0
37302, 11190.6, 0
40931, 12279.3, 1
4635, 1390.5, 0
37308, 11192.4, 1
46348, 13904.4, 0
23911, 7173.3, 0
94405, 18881.0, 0
45134, 13540.2, 0
15786, 3157.2, 0
7951, 2385.3, 0
29202, 17521.2, 0
8183, 1636.6, 0
17491, 10494.6, 0
95154, 47577.0, 0
5091, 1527.3, 0
53097, 37167.9, 1
36824, 7364.8, 0
25197, 7559.1, 1
69585, 20875.5, 0
17486, 8743.0, 1
10997, 4398.8, 0
15811, 4743.3, 0
43132, 12939.6, 0
64636, 19390.8, 0
89261, 35704.4, 0
48601, 24300.5, 0
77648, 38824.0, 0
14244, 8546.4, 1
44696, 13408.8, 0
68990, 20697.0, 0
7015, 4910.5, 1
31919, 6383.8, 0
25896, 15537.6, 0
56445, 16933.5, 0
14907, 4472.1, 0
30514, 9154.2, 0
7768, 4660.8, 1
37370, 14948.0, 0
46349, 9269.8, 0
9877, 2963.1, 1
11398, 4559.2, 1
80665, 56465.5, 1
12734, 5093.6, 0
63996, 19198.8, 0
56198, 33718.8, 1
26454, 5290.8, 0
4617, 2770.2, 1
46656, 23328.0, 0
35797, 14318.8, 1
55355, 22142.0, 0
12155, 4862.0, 0
8753, 4376.5, 1
50507, 10101.4, 0
55964, 27982.0, 1
89840, 26952.0, 0
27922, 5584.4, 0
45553, 13665.9, 0
67687, 40612.2, 1
36244, 14497.6, 0
86676, 17335.2, 0
6073, 1821.9, 1
29950, 8985.0, 0
88837, 62185.9, 0
66062, 33031.0, 1
1800, 360.0, 0
11507, 8054.9, 1
2898, 869.4, 0
61350, 30675.0, 0
79368, 55557.6, 0
70569, 14113.8, 1
83184, 33273.6, 0
96173, 28851.9, 0
3340, 668.0, 0
27585, 8275.5, 0
48667, 14600.1, 0
14664, 2932.8, 0
98278, 29483.4, 0
69029, 27611.6, 0
30682, 6136.4, 0
46604, 9320.8, 0
92063, 27618.9, 0
94017, 18803.4, 1
34464, 6892.8, 0
74253, 22275.9, 0
1818, 1090.8, 1
4402, 1320.6, 0
71676, 43005.6, 1
51940, 31164.0, 0
56695, 34017.0, 0
40326, 12097.8, 1
32086, 9625.8, 0
15840, 4752.0, 0
83497, 25049.1, 0
27859, 8357.7, 0
3939, 1181.7, 0
98789, 49394.5, 1
17569, 8784.5, 0
8817, 2645.1, 0
7221, 5054.7, 1
88381, 35352.4, 0
26188, 7856.4, 0
22060, 6618.0, 0
21011, 4202.2, 0
30444, 9133.2, 0
6359, 1271.8, 0
39711, 7942.2, 0
68195, 27278.0, 0
79778, 23933.4, 0
64753, 12950.6, 0
7390, 3695.0, 1
88733, 53239.8, 0
91497, 18299.4, 0
18061, 5418.3, 0
21680, 6504.0, 0
44369, 8873.8, 0
26201, 15720.6, 0
4849, 969.8, 0
5485, 2742.5, 0
7576, 3788.0, 0
22734, 6820.2, 1
24240, 12120.0, 0
3109, 932.7, 0
49022, 14706.6, 0
33396, 6679.2, 0
90127, 45063.5, 0
55016, 33009.6, 0
50756, 10151.2, 0
71853, 21555.9, 0
38404, 26882.8, 1
70968, 21290.4, 0
70952, 49666.4, 0
19110, 5733.0, 0
62389, 43672.3, 0
13002, 9101.4, 1
53756, 16126.8, 0
65820, 13164.0, 0
21526, 4305.2, 0
72750, 21825.0, 1
81050, 24315.0, 1
19978, 9989.0, 0
37050, 11115.0, 1
33110, 16555.0, 0
39828, 11948.4, 0
68924, 41354.4, 1
64962, 12992.4, 1
68137, 47695.9, 0
31941, 9582.3, 0
42788, 12836.4, 0
86151, 25845.3, 0
98321, 58992.6, 0
12591, 2518.2, 0
58039, 29019.5, 1
83440, 25032.0, 0
30588, 6117.6, 0
94136, 18827.2, 0
83450, 16690.0, 0
36375, 10912.5, 0
35314, 10594.2, 0
91877, 27563.1, 0
63813, 44669.1, 0
33574, 10072.2, 0
84958, 59470.6, 1
20097, 6029.1, 1
73172, 36586.0, 1
18234, 5470.2, 0
62362, 18708.6, 0
49182, 29509.2, 0
25709, 7712.7, 0
54157, 21662.8, 0
54828, 16448.4, 0
21893, 8757.2, 0
38726, 11617.8, 0
27428, 19199.6, 0
76262, 15252.4, 0
2871, 574.2, 0
51848, 15554.4, 0
98949, 49474.5, 0
53273, 15981.9, 0
87798, 17559.6, 0
49623, 19849.2, 0
54478, 16343.4, 0
92137, 18427.4, 0
20989, 6296.7, 1
92225, 18445.0, 0
90422, 27126.6, 1
82443, 24732.9, 0
82661, 57862.7, 1
6884, 2753.6, 0
83907, 25172.1, 0
71862, 28744.8, 0
97330, 68131.0, 1
28869, 5773.8, 0
43318, 8663.6, 1
50747, 25373.5, 0
4987, 1496.1, 1
57712, 17313.6, 1
5099, 2549.5, 0
54525, 16357.5, 1
37384, 11215.2, 1
32403, 12961.2, 1
84363, 25308.9, 0
49957, 24978.5, 0
88481, 53088.6, 0
82615, 57830.5, 1
1316, 263.2, 0
49179, 14753.7, 0
18712, 5613.6, 0
86758, 17351.6, 0
84883, 25464.9, 0
87714, 17542.8, 0
15709, 4712.7, 0
72911, 21873.3, 1
79248, 55473.6, 1
3030, 1818.0, 1
97438, 29231.4, 1
21221, 10610.5, 1
74855, 22456.5, 0
85762, 25728.6, 0
18792, 7516.8, 0
18698, 9349.0, 0
12161, 6080.5, 0
80867, 16173.4, 0
89134, 62393.8, 1
79949, 15989.8, 0
52592, 15777.6, 0
87895, 26368.5, 1
88498, 26549.4, 0
44959, 17983.6, 0
87773, 26331.9, 0
38861, 11658.3, 1
80081, 16016.2, 0
8558, 2567.4, 0
60102, 18030.6, 0
49604, 9920.8, 0
51013, 15303.9, 1
27846, 13923.0, 0
16930, 5079.0, 0
46901, 14070.3, 0
74187, 22256.1, 1
47344, 9468.8, 0
5211, 2084.4, 0
19191, 3838.2, 0
58711, 41097.7, 0
14365, 10055.5, 0
52104, 15631.2, 1
22361, 4472.2, 0
67137, 13427.4, 0
63740, 38244.0, 0
79431, 15886.2, 0
33108, 9932.4, 0
44656, 26793.6, 0
84517, 59161.9, 0
38706, 11611.8, 0
85203, 34081.2, 0
16420, 4926.0, 0
49042, 14712.6, 0
99710, 19942.0, 0
66438, 19931.4, 0
97935, 48967.5, 0
16285, 4885.5, 0
86986, 52191.6, 0
19567, 5870.1, 0
38938, 11681.4, 0
77629, 15525.8, 0
40384, 8076.8, 0
93986, 28195.8, 0
56388, 39471.6, 0
56093, 16827.9, 0
6000, 3000.0, 1
5071, 3042.6, 0
83332, 41666.0, 1
11236, 6741.6, 0
48607, 14582.1, 1
57704, 17311.2, 0
57809, 11561.8, 0
18403, 3680.6, 0
78655, 23596.5, 0
30743, 9222.9, 0
52120, 15636.0, 0
73418, 51392.6, 0
82186, 41093.0, 0
53018, 26509.0, 0
16521, 11564.7, 0
2463, 492.6, 0
97666, 48833.0, 0
19177, 11506.2, 0
27916, 5583.2, 0
76452, 22935.6, 0
5764, 2305.6, 0
55994, 39195.8, 0
40871, 16348.4, 0
29564, 8869.2, 0
16784, 5035.2, 0
66657, 26662.8, 0
97104, 19420.8, 0
12803, 7681.8, 0
47036, 14110.8, 1
27573, 5514.6, 0
58040, 40628.0, 0
18406, 5521.8, 1
79266, 23779.8, 0
76467, 15293.4, 0
79974, 23992.2, 0
85248, 51148.8, 0
86345, 25903.5, 0
89975, 35990.0, 1
48412, 9682.4, 0
86793, 17358.6, 0
88427, 26528.1, 0
87497, 26249.1, 0
38534, 15413.6, 0
83783, 16756.6, 0
95973, 28791.9, 0
83774, 25132.2, 0
73237, 21971.1, 0
47953, 19181.2, 0
77936, 15587.2, 0
20510, 6153.0, 0
4246, 1273.8, 0
17946, 3589.2, 1
85555, 25666.5, 0
11380, 3414.0, 0
67114, 26845.6, 0
16752, 8376.0, 0
49072, 14721.6, 0
43612, 13083.6, 0
26138, 7841.4, 1
98218, 29465.4, 0
18304, 3660.8, 0
90349, 27104.7, 1
41297, 12389.1, 0
76537, 22961.1, 0
1778, 533.4, 0
41966, 12589.8, 0
59642, 41749.4, 1
2469, 740.7, 0
98038, 29411.4, 0
52938, 15881.4, 0
20879, 4175.8, 0
94382, 18876.4, 0
42090, 16836.0, 1
62214, 18664.2, 0
49665, 14899.5, 0
50429, 15128.7, 1
37640, 11292.0, 0
94683, 28404.9, 0
21811, 10905.5, 0
83804, 25141.2, 0
20272, 8108.8, 0
7556, 2266.8, 1
34318, 10295.4, 0
27243, 5448.6, 0
55468, 16640.4, 0
72517, 21755.1, 0
49168, 9833.6, 0
46755, 28053.0, 0
11790, 2358.0, 0
3406, 681.2, 0
66068, 19820.4, 1
68269, 13653.8, 0
95689, 28706.7, 0
37175, 7435.0, 1
14054, 4216.2, 0
68526, 20557.8, 0
2784, 556.8, 0
85109, 25532.7, 0
36076, 18038.0, 0
49708, 14912.4, 0
98453, 49226.5, 1
57287, 22914.8, 1
50595, 15178.5, 0
75519, 22655.7, 0
58767, 23506.8, 0
90588, 27176.4, 0
9440, 5664.0, 1
91294, 63905.8, 1
27446, 5489.2, 0
21838, 6551.4, 0
84024, 25207.2, 0
90506, 36202.4, 0
90937, 27281.1, 0
68825, 27530.0, 0
24614, 4922.8, 0
49524, 14857.2, 1
16813, 11769.1, 1
17335, 8667.5, 1
38063, 7612.6, 0
10297, 5148.5, 0
1568, 627.2, 0
55129, 33077.4, 1
63770, 44639.0, 0
11118, 6670.8, 0
28896, 14448.0, 0
82336, 57635.2, 1
96306, 38522.4, 1
99625, 19925.0, 0
93900, 56340.0, 0
67586, 20275.8, 0
15927, 7963.5, 0
42591, 17036.4, 0
91128, 36451.2, 1
89338, 62536.6, 1
23062, 6918.6, 0
12887, 3866.1, 0
9137, 3654.8, 1
79928, 39964.0, 0
62602, 12520.4, 0
62214, 18664.2, 1
1121, 448.4, 0
96691, 58014.6, 1
98101, 19620.2, 1
10919, 3275.7, 1
80952, 32380.8, 0
69420, 20826.0, 0
68313, 20493.9, 0
83658, 50194.8, 1
58530, 11706.0, 0
96069, 48034.5, 0
4704, 1881.6, 0
49330, 14799.0, 0
13759, 2751.8, 0
86773, 17354.6, 0
91609, 18321.8, 0
54073, 10814.6, 0
16525, 4957.5, 0
35319, 7063.8, 0
91668, 18333.6, 0
81609, 16321.8, 0
54732, 16419.6, 1
54037, 16211.1, 1
50099, 30059.4, 0
16701, 8350.5, 0
72444, 43466.4, 1
24337, 4867.4, 0
32541, 6508.2, 0
87000, 26100.0, 0
66742, 20022.6, 1
91563, 36625.2, 1
18901, 5670.3, 0
6721, 1344.2, 0
44091, 13227.3, 0
32647, 6529.4, 0
1002, 300.6, 0
75210, 22563.0, 0
52492, 26246.0, 0
65260, 13052.0, 0
3840, 1920.0, 0
18783, 5634.9, 0
92687, 18537.4, 0
87048, 52228.8, 1
61283, 42898.1, 1
74347, 22304.1, 0
82327, 24698.1, 0
88720, 26616.0, 0
68448, 27379.2, 0
44044, 13213.2, 0
87245, 34898.0, 0
33276, 13310.4, 0
54491, 16347.3, 0
8413, 5047.8, 0
8976, 1795.2, 0
16990, 3398.0, 0
81798, 57258.6, 0
17400, 10440.0, 0
70527, 21158.1, 0
57501, 11500.2, 0
6366, 1909.8, 0
20514, 14359.8, 1
66822, 46775.4, 1
98423, 19684.6, 0
11456, 6873.6, 1
61590, 36954.0, 1
59969, 17990.7, 0
84472, 16894.4, 0
85575, 17115.0, 0
26724, 5344.8, 0
2307, 1384.2, 1
53254, 31952.4, 1
59484, 35690.4, 0
25751, 7725.3, 0
24090, 7227.0, 0
55242, 11048.4, 0
96142, 19228.4, 0
28445, 19911.5, 0
60548, 24219.2, 1
59627, 23850.8, 1
92049, 27614.7, 0
57932, 17379.6, 0
21780, 15246.0, 0
8107, 4053.5, 0
60847, 36508.2, 0
77887, 15577.4, 0
94255, 28276.5, 0
68498, 41098.8, 0
80594, 40297.0, 0
53237, 15971.1, 0
83319, 24995.7, 0
58746, 11749.2, 0
64920, 19476.0, 1
89171, 44585.5, 0
8175, 4905.0, 0
92790, 18558.0, 0
37348, 14939.2, 0
17753, 3550.6, 0
11492, 3447.6, 1
87018, 52210.8, 0
97093, 29127.9, 0
36128, 21676.8, 1
76100, 45660.0, 1
21996, 8798.4, 1
73759, 51631.3, 1
81951, 16390.2, 0
40789, 8157.8, 0
9642, 1928.4, 0
14138, 2827.6, 0
76754, 23026.2, 0
92764, 27829.2, 0
49612, 9922.4, 1
98065, 19613.0, 0
39775, 7955.0, 0
78352, 23505.6, 0
71263, 21378.9, 0
35074, 10522.2, 0
33185, 9955.5, 0
48200, 33740.0, 1
14059, 9841.3, 0
60025, 18007.5, 0
92565, 18513.0, 0
39429, 27600.3, 0
29779, 8933.7, 0
92702, 27810.6, 0
99635, 39854.0, 0
23249, 6974.7, 1
69869, 13973.8, 0
56653, 16995.9, 0
38684, 11605.2, 0
67831, 13566.2, 0
75778, 45466.8, 1
4213, 2106.5, 1
78079, 46847.4, 0
96820, 58092.0, 0
76882, 46129.2, 0
87601, 26280.3, 0
79581, 47748.6, 0
35146, 24602.2, 1
26060, 10424.0, 0
97714, 19542.8, 0
57587, 17276.1, 1
70468, 42280.8, 0
69886, 13977.2, 0
97126, 38850.4, 0
63619, 19085.7, 0
45589, 13676.7, 0
62835, 18850.5, 0
93461, 28038.3, 0
55582, 16674.6, 0
1898, 379.6, 0
37901, 18950.5, 1
46191, 9238.2, 0
23482, 7044.6, 0
15354, 4606.2, 1
14023, 9816.1, 1
32313, 6462.6, 0
87240, 26172.0, 1
9681, 2904.3, 1
85867, 25760.1, 0
46336, 9267.2, 0
49891, 14967.3, 0
53627, 16088.1, 0
16103, 6441.2, 1
31121, 9336.3, 0
93881, 28164.3, 0
9110, 2733.0, 0
4257, 2128.5, 0
51996, 15598.8, 0
34430, 10329.0, 1
59982, 11996.4, 0
81632, 32652.8, 1
56033, 39223.1, 0
23293, 6987.9, 1
86528, 17305.6, 0
34780, 10434.0, 0
25745, 5149.0, 0
69780, 34890.0, 1
77770, 38885.0, 0
23301, 6990.3, 0
78444, 15688.8, 0
82017, 49210.2, 1
43161, 12948.3, 0
32165, 9649.5, 0
18177, 7270.8, 0
98002, 39200.8, 0
90223, 18044.6, 0
20650, 14455.0, 0
97851, 19570.2, 1
69983, 13996.6, 0
37286, 14914.4, 0
80433, 24129.9, 1
68530, 20559.0, 0
40132, 8026.4, 0
98784, 69148.8, 0
61570, 30785.0, 1
38865, 11659.5, 0
22952, 11476.0, 1
68943, 27577.2, 1
77983, 15596.6, 0
73306, 29322.4, 0
27206, 8161.8, 0
52178, 26089.0, 0
55950, 16785.0, 0
84001, 16800.2, 0
90112, 27033.6, 0
75536, 30214.4, 0
24252, 16976.4, 1
13234, 7940.4, 0
22001, 15400.7, 1
3171, 1902.6, 0
51840, 15552.0, 0
57432, 11486.4, 0
48566, 24283.0, 1
3731, 2238.6, 1
45833, 18333.2, 0
26310, 7893.0, 0
57043, 17112.9, 0
23440, 7032.0, 0
82539, 33015.6, 0
48287, 28972.2, 0
20297, 4059.4, 0
12231, 2446.2, 0
16294, 4888.2, 0
76498, 15299.6, 1
24507, 14704.2, 0
67549, 47284.3, 0
63924, 19177.2, 1
