id,value,proposed,result
4, 4491, 2694.6, 1
4, 1330, 798.0, 1
4, 8549, 5129.4, 0
2, 3383, 676.6, 0
9, 1097, 329.1, 0
0, 2608, 1825.6, 0
9, 7452, 2235.6, 0
4, 6803, 4081.8, 0
2, 1221, 244.2, 0
3, 4550, 2275.0, 0
0, 8585, 6009.5, 0
0, 6027, 4218.9, 0
1, 5443, 1632.9, 0
7, 1780, 534.0, 0
8, 8758, 2627.4, 1
2, 6860, 1372.0, 0
5, 8085, 1617.0, 1
4, 4933, 2959.8, 0
3, 4816, 2408.0, 0
5, 3607, 721.4, 1
0, 5146, 3602.2, 0
1, 7506, 2251.8, 0
0, 1351, 945.7, 0
4, 7584, 4550.4, 0
8, 6540, 1962.0, 1
0, 6111, 4277.7, 0
2, 7242, 1448.4, 0
9, 5963, 1788.9, 0
4, 1721, 1032.6, 0
5, 5932, 1186.4, 0
5, 1261, 252.2, 0
4, 5600, 3360.0, 1
4, 7672, 4603.2, 0
1, 7816, 2344.8, 0
9, 8131, 2439.3, 1
0, 4440, 3108.0, 0
7, 1993, 597.9, 0
9, 9157, 2747.1, 0
8, 2666, 799.8, 1
7, 2762, 828.6, 0
1, 7946, 2383.8, 0
1, 5287, 1586.1, 1
4, 2901, 1740.6, 0
8, 5652, 1695.6, 1
6, 3052, 1220.8, 0
6, 7000, 2800.0, 1
8, 7021, 2106.3, 0
0, 1938, 1356.6, 1
4, 3692, 2215.2, 0
7, 2200, 660.0, 0
7, 1131, 339.3, 0
5, 5579, 1115.8, 0
1, 6968, 2090.4, 0
9, 1589, 476.7, 1
0, 2879, 2015.3, 0
0, 7205, 5043.5, 0
0, 2841, 1988.7, 0
2, 4053, 810.6, 0
9, 2814, 844.2, 0
1, 1626, 487.8, 0
5, 9706, 1941.2, 1
6, 2050, 820.0, 0
0, 6519, 4563.3, 1
8, 3256, 976.8, 0
1, 3395, 1018.5, 1
8, 7929, 2378.7, 0
7, 5754, 1726.2, 0
1, 4379, 1313.7, 0
8, 1895, 568.5, 1
9, 7834, 2350.2, 0
1, 7748, 2324.4, 0
2, 9845, 1969.0, 1
6, 2610, 1044.0, 0
0, 3743, 2620.1, 0
9, 7178, 2153.4, 0
4, 2588, 1552.8, 0
6, 5752, 2300.8, 0
0, 9099, 6369.3, 0
3, 5391, 2695.5, 0
7, 2274, 682.2, 1
9, 8495, 2548.5, 0
1, 6597, 1979.1, 1
6, 8050, 3220.0, 1
8, 3642, 1092.6, 1
0, 8137, 5695.9, 0
3, 8302, 4151.0, 0
4, 6901, 4140.6, 1
6, 3835, 1534.0, 0
3, 8857, 4428.5, 0
0, 8036, 5625.2, 0
6, 7143, 2857.2, 1
7, 1561, 468.3, 0
2, 4176, 835.2, 1
3, 7893, 3946.5, 0
3, 7712, 3856.0, 0
4, 8839, 5303.4, 1
9, 8499, 2549.7, 0
0, 1099, 769.3, 1
2, 7512, 1502.4, 0
6, 3567, 1426.8, 0
1, 4225, 1267.5, 1
8, 4972, 1491.6, 0
2, 7928, 1585.6, 0
9, 1208, 362.4, 0
4, 2187, 1312.2, 0
0, 3409, 2386.3, 0
4, 7734, 4640.4, 0
6, 1254, 501.6, 0
5, 3160, 632.0, 0
4, 8230, 4938.0, 0
7, 2536, 760.8, 0
1, 4655, 1396.5, 1
7, 8048, 2414.4, 1
8, 8583, 2574.9, 1
1, 4174, 1252.2, 1
1, 9389, 2816.7, 0
2, 1674, 334.8, 0
7, 9329, 2798.7, 0
8, 5948, 1784.4, 0
2, 1563, 312.6, 1
5, 5918, 1183.6, 1
4, 9912, 5947.2, 0
5, 2006, 401.2, 0
8, 4783, 1434.9, 1
7, 1575, 472.5, 1
8, 9005, 2701.5, 1
0, 1808, 1265.6, 0
0, 9406, 6584.2, 0
2, 2021, 404.2, 0
6, 5032, 2012.8, 0
1, 9677, 2903.1, 0
3, 6609, 3304.5, 1
6, 8027, 3210.8, 0
1, 4929, 1478.7, 0
7, 7848, 2354.4, 1
5, 1514, 302.8, 0
4, 9710, 5826.0, 0
8, 7189, 2156.7, 0
1, 8155, 2446.5, 1
0, 3675, 2572.5, 0
9, 9562, 2868.6, 0
6, 8050, 3220.0, 0
5, 2800, 560.0, 1
2, 1857, 371.4, 0
0, 7633, 5343.1, 0
8, 1163, 348.9, 0
4, 7817, 4690.2, 1
8, 2598, 779.4, 0
8, 2958, 887.4, 0
8, 9337, 2801.1, 0
5, 4662, 932.4, 0
1, 6312, 1893.6, 1
7, 2373, 711.9, 1
3, 4774, 2387.0, 1
1, 1787, 536.1, 0
6, 1623, 649.2, 0
4, 4996, 2997.6, 0
6, 4152, 1660.8, 1
1, 9623, 2886.9, 0
0, 1504, 1052.8, 1
0, 1472, 1030.4, 0
9, 5640, 1692.0, 1
5, 1326, 265.2, 0
8, 2850, 855.0, 0
9, 6043, 1812.9, 1
2, 1991, 398.2, 0
8, 6192, 1857.6, 1
3, 4976, 2488.0, 1
5, 2969, 593.8, 0
4, 3133, 1879.8, 0
1, 4746, 1423.8, 0
0, 5398, 3778.6, 1
1, 3501, 1050.3, 0
7, 5782, 1734.6, 1
7, 7764, 2329.2, 1
3, 2876, 1438.0, 1
3, 1109, 554.5, 0
4, 6045, 3627.0, 1
5, 3382, 676.4, 0
9, 1116, 334.8, 0
4, 1073, 643.8, 0
0, 9616, 6731.2, 1
9, 4742, 1422.6, 0
2, 4566, 913.2, 1
9, 7682, 2304.6, 1
8, 7318, 2195.4, 0
6, 3263, 1305.2, 0
2, 7614, 1522.8, 0
5, 5657, 1131.4, 0
1, 4610, 1383.0, 0
7, 2306, 691.8, 1
2, 5913, 1182.6, 0
0, 7285, 5099.5, 0
7, 6736, 2020.8, 0
2, 4040, 808.0, 0
7, 7197, 2159.1, 1
8, 2108, 632.4, 0
5, 6272, 1254.4, 0
4, 9807, 5884.2, 0
2, 6537, 1307.4, 0
1, 8093, 2427.9, 0
3, 9951, 4975.5, 0
1, 3606, 1081.8, 1
7, 8989, 2696.7, 0
2, 6074, 1214.8, 0
2, 8035, 1607.0, 0
6, 9851, 3940.4, 0
3, 3791, 1895.5, 1
1, 3327, 998.1, 1
8, 5163, 1548.9, 0
4, 1391, 834.6, 0
8, 5988, 1796.4, 0
7, 7862, 2358.6, 0
9, 4355, 1306.5, 0
3, 2828, 1414.0, 0
1, 1938, 581.4, 0
5, 8844, 1768.8, 0
5, 1848, 369.6, 1
9, 7177, 2153.1, 1
4, 5783, 3469.8, 0
6, 1711, 684.4, 0
1, 5413, 1623.9, 0
5, 2755, 551.0, 0
5, 9923, 1984.6, 0
7, 2516, 754.8, 1
5, 2247, 449.4, 0
0, 1289, 902.3, 0
0, 8128, 5689.6, 0
7, 6181, 1854.3, 0
8, 2845, 853.5, 0
4, 9152, 5491.2, 0
2, 5108, 1021.6, 0
2, 5765, 1153.0, 0
6, 9789, 3915.6, 1
7, 1215, 364.5, 0
6, 4950, 1980.0, 0
7, 2644, 793.2, 0
3, 8645, 4322.5, 0
4, 1222, 733.2, 0
4, 7700, 4620.0, 0
9, 3077, 923.1, 0
7, 6108, 1832.4, 0
9, 7142, 2142.6, 0
0, 8633, 6043.1, 1
0, 8635, 6044.5, 0
1, 3602, 1080.6, 1
8, 2295, 688.5, 0
2, 2329, 465.8, 0
5, 4329, 865.8, 0
2, 6829, 1365.8, 1
9, 8412, 2523.6, 0
0, 4613, 3229.1, 1
6, 4645, 1858.0, 0
8, 4763, 1428.9, 0
0, 5826, 4078.2, 1
7, 3357, 1007.1, 0
2, 5983, 1196.6, 0
2, 6894, 1378.8, 0
2, 5280, 1056.0, 1
2, 7916, 1583.2, 1
0, 1115, 780.5, 0
7, 2496, 748.8, 0
1, 4650, 1395.0, 0
2, 2911, 582.2, 0
8, 9679, 2903.7, 1
3, 3027, 1513.5, 0
5, 6131, 1226.2, 0
6, 5735, 2294.0, 0
8, 3167, 950.1, 0
4, 6988, 4192.8, 1
9, 2866, 859.8, 1
9, 8678, 2603.4, 1
7, 5397, 1619.1, 0
2, 1952, 390.4, 0
6, 1121, 448.4, 0
7, 9674, 2902.2, 0
3, 2913, 1456.5, 1
5, 1484, 296.8, 1
8, 8587, 2576.1, 1
3, 3202, 1601.0, 0
4, 5593, 3355.8, 0
1, 7983, 2394.9, 0
7, 3383, 1014.9, 0
9, 8445, 2533.5, 0
6, 3998, 1599.2, 0
7, 2508, 752.4, 0
9, 4557, 1367.1, 0
5, 1269, 253.8, 0
5, 6191, 1238.2, 1
3, 9294, 4647.0, 0
4, 7257, 4354.2, 0
2, 2760, 552.0, 0
5, 6157, 1231.4, 0
0, 9331, 6531.7, 0
1, 7246, 2173.8, 0
8, 2417, 725.1, 0
5, 6579, 1315.8, 0
1, 8181, 2454.3, 0
9, 6003, 1800.9, 0
6, 8146, 3258.4, 0
8, 9803, 2940.9, 0
1, 5127, 1538.1, 0
7, 1375, 412.5, 1
7, 3312, 993.6, 0
1, 1406, 421.8, 0
6, 3409, 1363.6, 0
2, 1110, 222.0, 1
5, 7568, 1513.6, 0
4, 4112, 2467.2, 1
2, 7897, 1579.4, 0
5, 6302, 1260.4, 0
4, 9389, 5633.4, 0
2, 2116, 423.2, 1
3, 8101, 4050.5, 1
3, 6907, 3453.5, 1
9, 8389, 2516.7, 0
9, 5767, 1730.1, 0
5, 6401, 1280.2, 0
4, 7667, 4600.2, 0
3, 3086, 1543.0, 0
9, 2185, 655.5, 0
0, 9208, 6445.6, 1
2, 3805, 761.0, 1
8, 4004, 1201.2, 1
9, 1285, 385.5, 1
7, 5666, 1699.8, 0
2, 7176, 1435.2, 0
7, 6653, 1995.9, 1
6, 6941, 2776.4, 0
3, 4202, 2101.0, 0
2, 6364, 1272.8, 0
2, 5720, 1144.0, 0
7, 6031, 1809.3, 1
1, 4469, 1340.7, 0
0, 3415, 2390.5, 0
8, 6660, 1998.0, 0
1, 9708, 2912.4, 0
8, 8021, 2406.3, 1
2, 7495, 1499.0, 0
2, 1087, 217.4, 0
5, 4879, 975.8, 0
4, 1073, 643.8, 1
5, 8926, 1785.2, 0
9, 2951, 885.3, 0
0, 5195, 3636.5, 1
6, 3505, 1402.0, 1
5, 9708, 1941.6, 0
0, 2866, 2006.2, 0
7, 7997, 2399.1, 0
3, 7032, 3516.0, 0
6, 5784, 2313.6, 0
6, 6333, 2533.2, 0
0, 3073, 2151.1, 0
6, 8730, 3492.0, 0
5, 6195, 1239.0, 1
3, 7250, 3625.0, 0
9, 9836, 2950.8, 0
6, 4822, 1928.8, 1
7, 4463, 1338.9, 0
8, 6420, 1926.0, 1
7, 9213, 2763.9, 1
0, 7843, 5490.1, 0
9, 1001, 300.3, 0
1, 1949, 584.7, 0
3, 3034, 1517.0, 1
0, 8691, 6083.7, 0
2, 5296, 1059.2, 0
4, 8589, 5153.4, 0
6, 5777, 2310.8, 0
8, 8720, 2616.0, 0
1, 4511, 1353.3, 0
2, 7537, 1507.4, 0
5, 6051, 1210.2, 1
3, 8358, 4179.0, 0
6, 6906, 2762.4, 0
8, 4581, 1374.3, 0
0, 3576, 2503.2, 0
8, 1840, 552.0, 0
3, 5911, 2955.5, 0
7, 6920, 2076.0, 1
7, 9655, 2896.5, 0
2, 9877, 1975.4, 0
3, 1033, 516.5, 0
0, 3781, 2646.7, 1
7, 2209, 662.7, 0
3, 5753, 2876.5, 0
4, 5045, 3027.0, 0
7, 8611, 2583.3, 0
4, 5086, 3051.6, 0
8, 8061, 2418.3, 0
8, 6966, 2089.8, 0
7, 2299, 689.7, 0
4, 5412, 3247.2, 0
1, 9852, 2955.6, 0
0, 4364, 3054.8, 1
1, 7409, 2222.7, 1
8, 9774, 2932.2, 0
9, 6726, 2017.8, 1
1, 4036, 1210.8, 1
7, 6548, 1964.4, 0
3, 7682, 3841.0, 1
6, 4124, 1649.6, 0
5, 8008, 1601.6, 0
1, 9455, 2836.5, 1
9, 1262, 378.6, 1
1, 8150, 2445.0, 1
9, 4040, 1212.0, 1
5, 5611, 1122.2, 1
1, 5996, 1798.8, 1
6, 8409, 3363.6, 1
6, 3414, 1365.6, 0
4, 9811, 5886.6, 0
0, 9259, 6481.3, 0
6, 6548, 2619.2, 0
1, 6099, 1829.7, 1
4, 1946, 1167.6, 1
3, 3399, 1699.5, 0
2, 5406, 1081.2, 0
0, 6323, 4426.1, 1
7, 2640, 792.0, 0
0, 2405, 1683.5, 1
5, 9521, 1904.2, 0
6, 1091, 436.4, 0
6, 4558, 1823.2, 0
1, 1269, 380.7, 0
4, 8372, 5023.2, 0
2, 2267, 453.4, 0
9, 2891, 867.3, 0
3, 4468, 2234.0, 1
9, 4457, 1337.1, 0
3, 5415, 2707.5, 1
7, 6035, 1810.5, 0
9, 8482, 2544.6, 0
3, 1972, 986.0, 0
0, 4425, 3097.5, 0
6, 2339, 935.6, 1
2, 2300, 460.0, 0
2, 7539, 1507.8, 0
8, 8620, 2586.0, 0
3, 4895, 2447.5, 0
4, 8978, 5386.8, 1
0, 6912, 4838.4, 0
2, 9389, 1877.8, 1
4, 3974, 2384.4, 0
7, 9727, 2918.1, 0
1, 4647, 1394.1, 0
5, 1510, 302.0, 0
8, 3962, 1188.6, 0
3, 7478, 3739.0, 0
8, 3881, 1164.3, 0
7, 5549, 1664.7, 0
1, 5860, 1758.0, 1
6, 6097, 2438.8, 0
3, 4371, 2185.5, 0
5, 7229, 1445.8, 0
9, 2289, 686.7, 0
9, 2406, 721.8, 0
4, 5537, 3322.2, 0
9, 5338, 1601.4, 0
7, 9580, 2874.0, 1
9, 4460, 1338.0, 0
9, 2288, 686.4, 0
7, 9562, 2868.6, 0
3, 6746, 3373.0, 0
7, 3303, 990.9, 0
8, 4001, 1200.3, 0
8, 8204, 2461.2, 0
7, 7558, 2267.4, 1
2, 8557, 1711.4, 0
1, 8759, 2627.7, 0
0, 7307, 5114.9, 0
8, 8787, 2636.1, 0
8, 6836, 2050.8, 1
3, 7161, 3580.5, 0
0, 1471, 1029.7, 0
1, 4190, 1257.0, 0
9, 6986, 2095.8, 1
6, 4598, 1839.2, 0
7, 6098, 1829.4, 0
3, 7019, 3509.5, 1
9, 7985, 2395.5, 0
3, 7312, 3656.0, 0
1, 5606, 1681.8, 0
6, 3638, 1455.2, 1
6, 8404, 3361.6, 0
9, 5446, 1633.8, 0
5, 3946, 789.2, 0
3, 8666, 4333.0, 1
9, 6160, 1848.0, 0
4, 2294, 1376.4, 0
8, 6471, 1941.3, 0
0, 1747, 1222.9, 0
7, 5555, 1666.5, 0
4, 4285, 2571.0, 0
5, 6782, 1356.4, 1
2, 2629, 525.8, 0
4, 6210, 3726.0, 1
5, 5927, 1185.4, 1
8, 8735, 2620.5, 0
8, 3091, 927.3, 0
8, 5408, 1622.4, 0
0, 5909, 4136.3, 0
9, 4912, 1473.6, 0
4, 2634, 1580.4, 1
2, 8498, 1699.6, 0
6, 6014, 2405.6, 0
7, 3670, 1101.0, 1
7, 2358, 707.4, 0
4, 6239, 3743.4, 0
6, 4802, 1920.8, 0
0, 6350, 4445.0, 1
7, 1972, 591.6, 1
9, 9693, 2907.9, 1
3, 7950, 3975.0, 1
9, 1783, 534.9, 1
4, 4616, 2769.6, 1
0, 9707, 6794.9, 0
8, 9221, 2766.3, 0
5, 6553, 1310.6, 0
4, 1257, 754.2, 1
8, 5998, 1799.4, 1
4, 3698, 2218.8, 1
4, 7804, 4682.4, 1
7, 2574, 772.2, 1
6, 5600, 2240.0, 1
9, 2137, 641.1, 0
7, 8407, 2522.1, 1
4, 8547, 5128.2, 0
8, 9372, 2811.6, 0
8, 8566, 2569.8, 0
4, 9510, 5706.0, 0
4, 5471, 3282.6, 1
6, 4652, 1860.8, 0
0, 5917, 4141.9, 0
1, 1097, 329.1, 1
8, 7414, 2224.2, 0
7, 3919, 1175.7, 0
8, 5912, 1773.6, 0
3, 7197, 3598.5, 0
6, 7828, 3131.2, 0
4, 4195, 2517.0, 1
4, 1104, 662.4, 1
0, 1058, 740.6, 0
2, 4108, 821.6, 0
2, 7364, 1472.8, 0
9, 4700, 1410.0, 0
6, 7255, 2902.0, 0
1, 8377, 2513.1, 1
8, 7653, 2295.9, 1
8, 4905, 1471.5, 1
9, 5396, 1618.8, 0
3, 8335, 4167.5, 1
9, 8169, 2450.7, 1
2, 2536, 507.2, 1
7, 5206, 1561.8, 0
0, 1011, 707.7, 1
6, 6326, 2530.4, 0
3, 7140, 3570.0, 0
2, 1749, 349.8, 0
9, 4038, 1211.4, 1
1, 8961, 2688.3, 1
2, 2406, 481.2, 0
5, 7996, 1599.2, 0
2, 4808, 961.6, 1
7, 9814, 2944.2, 0
7, 7045, 2113.5, 0
7, 4257, 1277.1, 0
6, 2165, 866.0, 0
8, 5578, 1673.4, 1
3, 4515, 2257.5, 0
4, 4419, 2651.4, 0
5, 7531, 1506.2, 0
5, 8648, 1729.6, 0
5, 2253, 450.6, 0
4, 2963, 1777.8, 0
3, 1140, 570.0, 0
7, 5054, 1516.2, 0
0, 7502, 5251.4, 1
6, 7226, 2890.4, 0
4, 4582, 2749.2, 0
5, 1223, 244.6, 1
5, 7785, 1557.0, 0
4, 6512, 3907.2, 0
3, 9952, 4976.0, 1
5, 2895, 579.0, 0
2, 8111, 1622.2, 0
9, 5802, 1740.6, 0
2, 4275, 855.0, 1
7, 5151, 1545.3, 1
7, 7571, 2271.3, 0
1, 4172, 1251.6, 1
7, 5905, 1771.5, 1
7, 9642, 2892.6, 0
9, 4922, 1476.6, 0
7, 3436, 1030.8, 0
5, 3553, 710.6, 0
4, 2740, 1644.0, 1
9, 3143, 942.9, 0
1, 3785, 1135.5, 1
7, 1798, 539.4, 0
0, 2748, 1923.6, 0
0, 4968, 3477.6, 0
9, 7114, 2134.2, 0
1, 8076, 2422.8, 0
0, 3433, 2403.1, 1
0, 2463, 1724.1, 0
0, 1565, 1095.5, 0
5, 5955, 1191.0, 1
2, 3697, 739.4, 0
4, 4347, 2608.2, 0
0, 8687, 6080.9, 0
5, 3698, 739.6, 1
8, 9225, 2767.5, 0
4, 6521, 3912.6, 0
6, 9111, 3644.4, 1
7, 9239, 2771.7, 0
3, 5302, 2651.0, 0
5, 5324, 1064.8, 0
1, 3958, 1187.4, 0
2, 5566, 1113.2, 1
9, 6909, 2072.7, 0
9, 1945, 583.5, 0
6, 3078, 1231.2, 0
8, 9641, 2892.3, 0
3, 3649, 1824.5, 0
9, 5832, 1749.6, 0
2, 5436, 1087.2, 0
5, 9565, 1913.0, 0
3, 5563, 2781.5, 0
6, 2838, 1135.2, 0
8, 2143, 642.9, 0
5, 1930, 386.0, 0
6, 2831, 1132.4, 0
9, 4581, 1374.3, 0
9, 3622, 1086.6, 0
0, 5668, 3967.6, 0
2, 2220, 444.0, 0
4, 7937, 4762.2, 0
7, 2443, 732.9, 0
7, 8520, 2556.0, 0
1, 1025, 307.5, 1
4, 5242, 3145.2, 1
3, 1678, 839.0, 0
8, 6547, 1964.1, 0
5, 6856, 1371.2, 0
5, 9416, 1883.2, 1
5, 6536, 1307.2, 1
0, 8566, 5996.2, 0
2, 6744, 1348.8, 0
7, 8050, 2415.0, 0
3, 4508, 2254.0, 0
6, 8689, 3475.6, 1
7, 6385, 1915.5, 0
5, 3959, 791.8, 1
0, 1836, 1285.2, 0
0, 8700, 6090.0, 0
8, 8612, 2583.6, 0
0, 7468, 5227.6, 1
1, 7762, 2328.6, 0
6, 8702, 3480.8, 0
6, 5294, 2117.6, 1
9, 5678, 1703.4, 0
1, 1286, 385.8, 0
0, 6780, 4746.0, 0
3, 8249, 4124.5, 0
8, 3817, 1145.1, 0
8, 6394, 1918.2, 0
9, 5319, 1595.7, 1
5, 4874, 974.8, 0
0, 4022, 2815.4, 1
2, 1061, 212.2, 0
8, 6295, 1888.5, 1
1, 3751, 1125.3, 1
5, 4198, 839.6, 1
0, 9810, 6867.0, 1
1, 3057, 917.1, 1
0, 7549, 5284.3, 0
7, 7179, 2153.7, 0
0, 4658, 3260.6, 1
9, 4215, 1264.5, 0
4, 6449, 3869.4, 0
1, 2013, 603.9, 0
0, 4864, 3404.8, 0
6, 9519, 3807.6, 0
8, 9823, 2946.9, 1
1, 4842, 1452.6, 1
6, 5881, 2352.4, 1
5, 8613, 1722.6, 0
8, 7545, 2263.5, 0
7, 9187, 2756.1, 0
1, 7254, 2176.2, 0
5, 3895, 779.0, 0
8, 4499, 1349.7, 0
5, 5232, 1046.4, 1
3, 7296, 3648.0, 0
6, 7106, 2842.4, 0
8, 1697, 509.1, 0
4, 7152, 4291.2, 1
3, 1128, 564.0, 1
6, 9523, 3809.2, 0
3, 2679, 1339.5, 0
3, 1439, 719.5, 0
0, 3995, 2796.5, 0
2, 5221, 1044.2, 0
2, 8024, 1604.8, 0
2, 7557, 1511.4, 0
4, 8996, 5397.6, 1
0, 1356, 949.2, 0
3, 6531, 3265.5, 0
3, 9222, 4611.0, 0
5, 8592, 1718.4, 1
6, 8403, 3361.2, 1
9, 1030, 309.0, 0
9, 9825, 2947.5, 0
8, 1033, 309.9, 0
9, 5365, 1609.5, 1
1, 3252, 975.6, 0
0, 7007, 4904.9, 0
1, 9442, 2832.6, 0
4, 1345, 807.0, 0
2, 1138, 227.6, 0
2, 6639, 1327.8, 0
6, 5933, 2373.2, 1
6, 4173, 1669.2, 0
4, 1638, 982.8, 1
7, 9847, 2954.1, 0
4, 9682, 5809.2, 1
5, 1644, 328.8, 1
1, 7684, 2305.2, 0
4, 4227, 2536.2, 0
3, 5124, 2562.0, 0
0, 5270, 3689.0, 0
5, 4824, 964.8, 0
7, 4638, 1391.4, 0
5, 3168, 633.6, 0
6, 5516, 2206.4, 0
3, 5248, 2624.0, 0
5, 3475, 695.0, 0
4, 3889, 2333.4, 1
2, 6043, 1208.6, 1
5, 6858, 1371.6, 0
8, 4017, 1205.1, 0
9, 6493, 1947.9, 0
2, 6223, 1244.6, 0
8, 2847, 854.1, 0
8, 3444, 1033.2, 1
6, 9848, 3939.2, 0
6, 5462, 2184.8, 0
4, 5838, 3502.8, 0
7, 8454, 2536.2, 0
9, 7955, 2386.5, 0
4, 4696, 2817.6, 0
3, 3237, 1618.5, 1
8, 7676, 2302.8, 0
6, 8696, 3478.4, 0
5, 7131, 1426.2, 0
2, 5793, 1158.6, 1
2, 6232, 1246.4, 0
2, 9919, 1983.8, 0
5, 8730, 1746.0, 0
3, 6186, 3093.0, 0
7, 6766, 2029.8, 0
8, 3224, 967.2, 0
8, 3174, 952.2, 1
9, 4272, 1281.6, 0
4, 7020, 4212.0, 0
8, 9596, 2878.8, 1
9, 5370, 1611.0, 1
0, 7602, 5321.4, 0
0, 2109, 1476.3, 0
7, 1081, 324.3, 0
3, 8204, 4102.0, 0
9, 7327, 2198.1, 0
8, 8761, 2628.3, 0
3, 2908, 1454.0, 1
5, 1708, 341.6, 0
6, 7635, 3054.0, 1
5, 1482, 296.4, 0
8, 7282, 2184.6, 0
1, 2946, 883.8, 0
1, 4285, 1285.5, 0
3, 6563, 3281.5, 1
4, 2988, 1792.8, 0
2, 9294, 1858.8, 0
6, 4672, 1868.8, 0
2, 4560, 912.0, 0
1, 8001, 2400.3, 1
1, 2878, 863.4, 0
2, 4612, 922.4, 0
7, 6098, 1829.4, 1
6, 1255, 502.0, 1
4, 6332, 3799.2, 0
7, 8478, 2543.4, 0
7, 4751, 1425.3, 0
9, 3084, 925.2, 0
7, 5634, 1690.2, 1
0, 2926, 2048.2, 1
0, 3860, 2702.0, 0
2, 6573, 1314.6, 1
4, 3117, 1870.2, 1
8, 2395, 718.5, 0
3, 6354, 3177.0, 0
0, 7451, 5215.7, 0
7, 3666, 1099.8, 0
5, 5477, 1095.4, 0
1, 4895, 1468.5, 0
1, 6429, 1928.7, 0
3, 5321, 2660.5, 0
9, 7758, 2327.4, 0
4, 6948, 4168.8, 1
3, 7307, 3653.5, 1
0, 3632, 2542.4, 0
4, 8965, 5379.0, 0
2, 2254, 450.8, 0
6, 2904, 1161.6, 0
7, 8230, 2469.0, 1
7, 7776, 2332.8, 0
9, 6172, 1851.6, 0
7, 5656, 1696.8, 0
5, 7704, 1540.8, 1
6, 3708, 1483.2, 0
8, 8988, 2696.4, 0
6, 1062, 424.8, 0
8, 8166, 2449.8, 0
3, 7909, 3954.5, 0
1, 9673, 2901.9, 1
8, 8910, 2673.0, 0
1, 8114, 2434.2, 0
4, 4589, 2753.4, 0
8, 6149, 1844.7, 0
5, 3007, 601.4, 0
0, 4591, 3213.7, 0
1, 8902, 2670.6, 0
8, 4908, 1472.4, 0
9, 1764, 529.2, 0
4, 2101, 1260.6, 1
7, 8130, 2439.0, 0
2, 5173, 1034.6, 0
2, 2302, 460.4, 1
0, 7545, 5281.5, 0
5, 7746, 1549.2, 0
1, 2365, 709.5, 1
4, 7815, 4689.0, 1
2, 2494, 498.8, 0
0, 7707, 5394.9, 1
2, 7007, 1401.4, 0
5, 5972, 1194.4, 0
8, 7595, 2278.5, 0
4, 4488, 2692.8, 1
7, 8291, 2487.3, 0
4, 4389, 2633.4, 0
2, 2055, 411.0, 0
8, 3083, 924.9, 0
7, 4470, 1341.0, 0
4, 1528, 916.8, 1
2, 5124, 1024.8, 0
8, 2664, 799.2, 0
8, 1370, 411.0, 0
3, 2462, 1231.0, 1
9, 4356, 1306.8, 0
0, 6698, 4688.6, 0
4, 5763, 3457.8, 0
0, 9823, 6876.1, 0
3, 6973, 3486.5, 0
9, 7892, 2367.6, 0
4, 4658, 2794.8, 0
7, 2369, 710.7, 1
5, 9569, 1913.8, 0
4, 7250, 4350.0, 0
9, 7396, 2218.8, 1
2, 2999, 599.8, 1
6, 7818, 3127.2, 1
6, 7949, 3179.6, 0
1, 2651, 795.3, 0
3, 3210, 1605.0, 0
1, 8085, 2425.5, 1
0, 7007, 4904.9, 1
7, 3517, 1055.1, 0
7, 9799, 2939.7, 0
2, 6201, 1240.2, 0
3, 6702, 3351.0, 0
8, 3463, 1038.9, 1
8, 1768, 530.4, 0
0, 4327, 3028.9, 0
9, 4247, 1274.1, 0
3, 2200, 1100.0, 0
5, 9755, 1951.0, 1
4, 9297, 5578.2, 0
6, 7063, 2825.2, 0
7, 9453, 2835.9, 1
6, 1242, 496.8, 0
0, 7304, 5112.8, 0
5, 7678, 1535.6, 1
1, 3782, 1134.6, 0
4, 3746, 2247.6, 1
9, 5304, 1591.2, 0
4, 3539, 2123.4, 0
6, 6285, 2514.0, 0
5, 9403, 1880.6, 1
0, 6610, 4627.0, 1
5, 5712, 1142.4, 1
0, 9219, 6453.3, 0
6, 2361, 944.4, 0
4, 7340, 4404.0, 0
2, 4980, 996.0, 1
7, 9445, 2833.5, 1
9, 3507, 1052.1, 0
9, 8500, 2550.0, 1
8, 7763, 2328.9, 1
4, 8960, 5376.0, 0
3, 9660, 4830.0, 0
2, 3814, 762.8, 1
5, 7936, 1587.2, 1
0, 6064, 4244.8, 0
1, 6541, 1962.3, 1
4, 2568, 1540.8, 0
8, 5590, 1677.0, 0
2, 4866, 973.2, 1
2, 3269, 653.8, 0
0, 8832, 6182.4, 0
6, 1757, 702.8, 0
3, 9907, 4953.5, 1
3, 5237, 2618.5, 0
4, 4299, 2579.4, 1
8, 4087, 1226.1, 0
9, 1873, 561.9, 0
4, 1763, 1057.8, 1
3, 7793, 3896.5, 0
6, 5012, 2004.8, 0
9, 7858, 2357.4, 0
0, 6245, 4371.5, 1
9, 7997, 2399.1, 1
8, 4649, 1394.7, 0
1, 4797, 1439.1, 0
2, 4534, 906.8, 0
3, 4261, 2130.5, 0
8, 1278, 383.4, 0
4, 2265, 1359.0, 0
3, 1714, 857.0, 0
0, 2382, 1667.4, 1
0, 3567, 2496.9, 0
6, 9893, 3957.2, 0
1, 4087, 1226.1, 0
9, 7583, 2274.9, 0
7, 2218, 665.4, 0
2, 3294, 658.8, 1
6, 3618, 1447.2, 0
